transaction_id,user_id,amount,transaction_type,merchant_category,merchant_id,device_type,channel,city,country,timestamp,is_international,card_present,is_fraud
tx_70f9af6cedd6,user_00242,61.89,withdrawal,travel,mrc_trav_0063,pos_terminal,atm,New York,US,2026-02-24T13:51:37,False,True,0
tx_1cf874a6e5cf,user_01344,617.69,purchase,atm,mrc_atm_0035,tablet,mobile_app,Calgary,CA,2026-02-25T18:57:36,False,False,0
tx_83b6487dc923,user_02826,515.41,purchase,entertainment,mrc_ente_0074,mobile,online,Marseille,FR,2026-01-20T15:24:17,False,False,0
tx_6ad2cd0b9259,user_00643,97.19,purchase,atm,mrc_atm_0084,pos_terminal,in_store,Mumbai,IN,2026-03-01T18:44:02,False,True,0
tx_361f2c2f8602,user_01310,275.64,purchase,grocery,mrc_groc_0075,pos_terminal,atm,Calgary,CA,2025-12-23T13:13:09,False,True,0
tx_e74c8271f759,user_01150,70.09,payment,online,mrc_onli_0065,tablet,online,Toulouse,FR,2026-03-11T09:13:19,False,False,0
tx_3338a01e1991,user_02875,90.95,purchase,retail,mrc_reta_0030,tablet,online,São Paulo,BR,2026-02-13T12:15:11,False,False,0
tx_2044e6391719,user_02099,45.12,purchase,other,mrc_othe_0100,desktop,online,Mumbai,IN,2026-01-06T13:59:32,False,False,0
tx_5bd9f6f42b46,user_02188,180.6,purchase,grocery,mrc_groc_0035,tablet,online,Manchester,GB,2026-02-23T12:55:23,False,False,0
tx_31e54bf6139b,user_01625,485.9,purchase,grocery,mrc_groc_0077,mobile,online,São Paulo,BR,2026-03-18T11:46:19,False,False,0
tx_e4f95c68de63,user_01787,118.83,purchase,atm,mrc_atm_0079,pos_terminal,atm,Manchester,GB,2026-02-26T12:24:57,False,True,0
tx_37ef7d8c3f49,user_00130,52.02,payment,atm,mrc_atm_0011,desktop,online,Nice,FR,2026-03-19T18:49:55,False,False,0
tx_50f6c219efc0,user_00216,112.8,purchase,online,mrc_onli_0067,desktop,call_center,Phoenix,US,2026-02-13T12:32:15,False,False,0
tx_700d8f16e4fb,user_01432,298.18,purchase,travel,mrc_trav_0052,tablet,online,Melbourne,AU,2026-01-23T13:26:37,False,False,0
tx_815e9b4c7476,user_01129,53.79,transfer,retail,mrc_reta_0071,tablet,mobile_app,Bangalore,IN,2026-02-15T14:16:24,False,False,0
tx_0d2f304ce45e,user_01044,167.46,refund,healthcare,mrc_heal_0066,mobile,mobile_app,Chennai,IN,2026-03-05T11:41:01,False,False,0
tx_8c36ea78ea1b,user_02556,323.6,purchase,online,mrc_onli_0041,mobile,mobile_app,Singapore City,SG,2026-03-15T12:41:04,False,False,0
tx_4c8467b8f64f,user_02505,62.19,purchase,healthcare,mrc_heal_0099,tablet,mobile_app,Houston,US,2025-12-26T10:45:10,False,False,0
tx_ee5f85088e0a,user_01587,84.57,payment,travel,mrc_trav_0090,mobile,mobile_app,Los Angeles,US,2025-12-29T19:01:33,False,False,0
tx_b9c4562639df,user_00517,544.23,transfer,healthcare,mrc_heal_0003,desktop,online,Singapore City,SG,2026-01-05T12:58:16,False,False,0
tx_a9c2d19b9c93,user_02138,218.52,purchase,other,mrc_othe_0096,mobile,online,Rio de Janeiro,BR,2026-02-20T13:28:23,False,False,0
tx_247b9923f370,user_02006,152.48,purchase,dining,mrc_dini_0094,tablet,mobile_app,Abu Dhabi,AE,2025-12-31T12:29:47,False,False,0
tx_9dcf786f8bfc,user_01401,42.8,withdrawal,atm,mrc_atm_0034,mobile,online,Singapore City,SG,2026-02-02T15:06:24,False,False,0
tx_080c27bb58e0,user_00041,422.89,purchase,dining,mrc_dini_0032,desktop,online,London,GB,2026-01-06T11:44:06,False,False,0
tx_deacde8d4b53,user_00685,39.58,purchase,online,mrc_onli_0013,tablet,online,Leeds,GB,2026-02-13T15:17:58,False,False,0
tx_20c8e85a58c9,user_02632,171.87,payment,travel,mrc_trav_0014,pos_terminal,in_store,Dallas,US,2026-02-18T19:48:03,False,True,0
tx_4484fe77806c,user_02465,310.79,purchase,other,mrc_othe_0009,desktop,online,Dallas,US,2026-02-27T18:47:34,False,False,0
tx_ff7cb85daeaf,user_00172,56.31,refund,online,mrc_onli_0076,pos_terminal,in_store,Glasgow,GB,2026-02-19T16:20:17,False,True,0
tx_ab3702d53930,user_00717,156.24,purchase,atm,mrc_atm_0090,desktop,call_center,Lyon,FR,2026-03-10T16:55:34,False,False,0
tx_755c3f580c7b,user_02161,83.92,purchase,other,mrc_othe_0081,mobile,online,Marseille,FR,2026-03-11T13:06:14,False,False,0
tx_f9df398f25c7,user_02388,72.96,purchase,dining,mrc_dini_0046,mobile,online,Birmingham,GB,2026-01-21T12:44:14,False,False,0
tx_86832abf6d8c,user_00575,137.11,payment,other,mrc_othe_0067,pos_terminal,in_store,Munich,DE,2026-02-09T12:02:17,False,True,0
tx_92e81c7e9fca,user_02866,116.65,withdrawal,other,mrc_othe_0056,desktop,call_center,Rio de Janeiro,BR,2026-01-02T08:04:17,False,False,0
tx_a2a8e6cf1edc,user_01994,143.26,refund,travel,mrc_trav_0085,mobile,mobile_app,Hyderabad,IN,2026-01-24T12:15:51,False,False,0
tx_b0ee7da30ee2,user_02847,53.56,transfer,retail,mrc_reta_0018,tablet,mobile_app,Delhi,IN,2026-02-03T13:17:01,False,False,0
tx_a06e5f46ab63,user_01836,235.23,purchase,retail,mrc_reta_0043,tablet,online,Dubai,AE,2026-01-10T19:15:32,False,False,0
tx_49a1f8d5b559,user_01581,76.48,purchase,grocery,mrc_groc_0077,desktop,call_center,Perth,AU,2026-03-06T16:11:37,False,False,0
tx_21609b3b4627,user_00577,174.83,withdrawal,travel,mrc_trav_0080,tablet,online,São Paulo,BR,2026-02-07T15:58:21,False,False,0
tx_4b6e164cb409,user_00959,237.88,purchase,travel,mrc_trav_0092,desktop,call_center,Ottawa,CA,2026-02-27T17:12:35,False,False,0
tx_4e20e65312a9,user_02352,105.75,transfer,travel,mrc_trav_0088,desktop,call_center,Singapore City,SG,2026-01-08T18:19:59,False,False,0
tx_de45583a8594,user_02770,125.93,purchase,entertainment,mrc_ente_0013,tablet,online,Paris,FR,2026-01-06T14:24:07,False,False,0
tx_7c812632ca6e,user_01337,152.54,payment,grocery,mrc_groc_0089,tablet,mobile_app,Rio de Janeiro,BR,2026-03-17T07:15:56,False,False,0
tx_917549ea30ef,user_00247,137.19,purchase,travel,mrc_trav_0018,mobile,mobile_app,Berlin,DE,2026-02-05T12:52:52,False,False,0
tx_6712e6f63d5a,user_00198,123.15,payment,grocery,mrc_groc_0063,desktop,online,Adelaide,AU,2026-02-19T12:10:05,False,False,0
tx_e433d6ed5d39,user_02151,231.36,withdrawal,atm,mrc_atm_0061,desktop,call_center,Singapore City,SG,2026-02-28T15:22:45,False,False,0
tx_5b8d36860d3a,user_00287,103.73,purchase,other,mrc_othe_0011,desktop,call_center,Mumbai,IN,2026-03-09T15:40:22,False,False,0
tx_79328d0c3619,user_01445,159.29,purchase,electronics,mrc_elec_0030,tablet,online,Adelaide,AU,2026-03-11T13:25:26,False,False,0
tx_2c25bccba224,user_01591,21.31,transfer,travel,mrc_trav_0075,tablet,online,Abu Dhabi,AE,2025-12-20T10:17:20,False,False,0
tx_03eae7d98a90,user_02492,93.41,purchase,online,mrc_onli_0094,desktop,online,Calgary,CA,2026-03-09T12:45:53,False,False,0
tx_636e99cb19d9,user_02887,125.23,transfer,online,mrc_onli_0054,pos_terminal,atm,Paris,FR,2025-12-28T11:11:50,False,True,0
tx_ecd82f2452ba,user_00405,38.7,purchase,electronics,mrc_elec_0016,pos_terminal,atm,Calgary,CA,2026-01-30T11:34:24,False,True,0
tx_f786c0f4844a,user_01522,109.6,purchase,retail,mrc_reta_0072,desktop,online,Singapore City,SG,2026-01-02T12:22:22,False,False,0
tx_b09663da05e2,user_01633,63.17,purchase,retail,mrc_reta_0077,desktop,online,Bangalore,IN,2026-02-16T15:57:41,False,False,0
tx_3eb3cbe12dde,user_01165,242.11,purchase,entertainment,mrc_ente_0076,desktop,call_center,Perth,AU,2026-01-30T13:31:30,False,False,0
tx_0dad9b87f079,user_02207,1044.62,payment,atm,mrc_atm_0066,pos_terminal,atm,Ottawa,CA,2026-02-18T14:48:53,False,True,0
tx_9ec1481e369f,user_02808,41.75,payment,grocery,mrc_groc_0070,mobile,online,Brisbane,AU,2026-03-03T13:58:24,False,False,0
tx_5763793beacb,user_00963,129.06,purchase,dining,mrc_dini_0028,pos_terminal,atm,Sydney,AU,2026-03-05T15:43:59,False,True,0
tx_7ad493a64341,user_00922,71.97,transfer,entertainment,mrc_ente_0060,mobile,online,Toronto,CA,2026-01-03T11:51:55,False,False,0
tx_42868eca4cf6,user_01539,56.72,purchase,entertainment,mrc_ente_0054,pos_terminal,in_store,Chicago,US,2026-01-12T14:02:00,False,True,0
tx_a5f12a0181a7,user_02556,352.59,purchase,dining,mrc_dini_0050,mobile,online,Singapore City,SG,2026-01-23T11:14:39,False,False,0
tx_3243d8f41f9c,user_01730,1052.35,transfer,dining,mrc_dini_0007,tablet,online,Brasília,BR,2026-01-17T18:18:52,False,False,0
tx_e140801848ac,user_02398,47.46,purchase,travel,mrc_trav_0014,mobile,mobile_app,Toronto,CA,2026-01-16T13:23:46,False,False,0
tx_79f6a28be473,user_00792,430.41,payment,grocery,mrc_groc_0098,pos_terminal,in_store,Dubai,AE,2026-02-20T13:53:38,False,True,0
tx_9e67aaa2a145,user_01006,138.96,payment,atm,mrc_atm_0009,mobile,online,Dubai,AE,2026-03-18T09:53:00,False,False,0
tx_40f04647d2ef,user_02528,204.47,purchase,atm,mrc_atm_0020,tablet,online,Birmingham,GB,2026-01-11T13:17:06,False,False,0
tx_3fb57fb4dc37,user_02655,78.13,transfer,atm,mrc_atm_0047,desktop,online,Munich,DE,2026-02-10T12:05:56,False,False,0
tx_7159a79bb4cf,user_01570,114.1,purchase,online,mrc_onli_0016,pos_terminal,atm,Munich,DE,2026-01-01T09:42:24,False,True,0
tx_0e9ab3e908a8,user_00739,761.61,purchase,travel,mrc_trav_0088,pos_terminal,in_store,Dubai,AE,2026-02-07T17:34:11,False,True,0
tx_03cb23c1bbd2,user_00586,50.28,purchase,healthcare,mrc_heal_0053,tablet,mobile_app,Brasília,BR,2025-12-29T17:34:26,False,False,0
tx_313d740d5e19,user_01877,220.33,purchase,dining,mrc_dini_0092,desktop,online,Brisbane,AU,2026-02-03T10:59:38,False,False,0
tx_ddb6e41b503f,user_02603,49.67,purchase,atm,mrc_atm_0040,pos_terminal,atm,Phoenix,US,2025-12-29T14:56:44,False,True,0
tx_05543f6de661,user_02463,65.07,withdrawal,grocery,mrc_groc_0047,tablet,online,Calgary,CA,2026-02-10T14:25:27,False,False,0
tx_2b83c39d6d16,user_01440,263.51,purchase,electronics,mrc_elec_0018,mobile,mobile_app,Pune,IN,2025-12-30T10:24:44,False,False,0
tx_95cbeac6398b,user_02676,19.99,transfer,other,mrc_othe_0092,pos_terminal,in_store,Leeds,GB,2026-03-10T15:50:57,False,True,0
tx_288d1d4b96d0,user_00954,859.42,transfer,travel,mrc_trav_0022,tablet,mobile_app,Dubai,AE,2026-02-23T12:52:14,False,False,0
tx_d5dee1e2a940,user_00224,16.09,purchase,retail,mrc_reta_0097,desktop,mobile_app,Singapore City,SG,2026-02-10T11:21:00,False,False,0
tx_e71957e31cdf,user_02254,118.76,purchase,dining,mrc_dini_0084,pos_terminal,atm,São Paulo,BR,2026-03-19T15:05:51,False,True,0
tx_c0d5df3db719,user_01561,151.09,purchase,grocery,mrc_groc_0040,tablet,online,Pune,IN,2025-12-31T14:13:24,False,False,0
tx_90b4465895e5,user_00054,212.63,transfer,dining,mrc_dini_0097,tablet,online,Dubai,AE,2026-02-25T13:57:39,False,False,0
tx_74d9fdb68f40,user_02846,23.78,transfer,grocery,mrc_groc_0061,tablet,mobile_app,Cologne,DE,2026-02-07T07:54:50,False,False,0
tx_f8190df1fcaf,user_01509,229.16,transfer,grocery,mrc_groc_0045,mobile,mobile_app,Marseille,FR,2025-12-26T11:13:08,False,False,0
tx_282bbed86503,user_01221,27.54,purchase,entertainment,mrc_ente_0063,mobile,online,São Paulo,BR,2026-03-07T09:00:16,False,False,0
tx_3b5fe136a9df,user_01505,218.46,transfer,other,mrc_othe_0089,pos_terminal,atm,Brasília,BR,2026-01-30T17:09:25,False,True,0
tx_e037a3ea246a,user_01471,331.06,purchase,entertainment,mrc_ente_0030,pos_terminal,atm,Rio de Janeiro,BR,2026-03-19T13:42:47,False,True,0
tx_1bd1e8bd96c5,user_00027,797.52,transfer,online,mrc_onli_0056,mobile,atm,Singapore City,SG,2025-12-23T03:19:56,False,False,1
tx_5f4704b6cd2f,user_00614,43.7,payment,atm,mrc_atm_0031,tablet,mobile_app,Brasília,BR,2026-02-08T12:52:10,False,False,0
tx_34111e4a9238,user_00882,49.94,purchase,atm,mrc_atm_0068,tablet,mobile_app,Birmingham,GB,2025-12-27T15:25:37,False,False,0
tx_8a6e358e986d,user_01266,36.29,withdrawal,entertainment,mrc_ente_0018,pos_terminal,atm,Bangalore,IN,2026-01-25T17:21:40,False,True,0
tx_08853a17f835,user_02259,19.45,purchase,retail,mrc_reta_0091,desktop,call_center,Toulouse,FR,2026-01-04T16:25:47,False,False,0
tx_31c50136a658,user_00164,58.35,payment,entertainment,mrc_ente_0026,pos_terminal,in_store,London,GB,2026-03-08T13:13:15,False,True,0
tx_0425ba0b1a05,user_02815,660.16,refund,other,mrc_othe_0010,tablet,mobile_app,Adelaide,AU,2026-03-01T11:03:13,False,False,0
tx_b915851d3835,user_00040,158.79,purchase,travel,mrc_trav_0068,tablet,mobile_app,Brasília,BR,2026-02-19T17:42:18,False,False,0
tx_fd9f52e37de1,user_01473,118.94,purchase,online,mrc_onli_0004,tablet,mobile_app,Bangalore,IN,2026-02-25T15:24:42,False,False,0
tx_85c54b8744c0,user_00461,207.81,purchase,entertainment,mrc_ente_0065,desktop,online,Singapore City,SG,2026-01-26T14:06:28,False,False,0
tx_786a90a5a629,user_01696,494.08,purchase,travel,mrc_trav_0028,desktop,online,Mumbai,IN,2026-02-27T14:28:29,False,False,0
tx_cdc025fa8e9e,user_01128,82.41,purchase,electronics,mrc_elec_0006,desktop,call_center,Toulouse,FR,2026-01-08T12:44:51,False,False,0
tx_2c66ef720272,user_02843,323.5,transfer,electronics,mrc_elec_0027,pos_terminal,atm,Brasília,BR,2026-01-21T14:53:28,False,True,0
tx_3ba3a6c5d708,user_02438,119.96,purchase,atm,mrc_atm_0089,mobile,mobile_app,Abu Dhabi,AE,2026-01-23T16:25:25,False,False,0
tx_f7307411eb60,user_01703,73.56,purchase,dining,mrc_dini_0049,tablet,online,Bangalore,IN,2026-01-17T15:08:18,False,False,0
tx_e9c1c318aa25,user_01419,398.34,purchase,online,mrc_onli_0063,mobile,mobile_app,Dubai,AE,2026-01-17T15:14:49,False,False,0
tx_8bc8b3e2403d,user_01256,41.91,purchase,healthcare,mrc_heal_0086,pos_terminal,atm,Leeds,GB,2025-12-31T14:02:41,False,True,0
tx_1f346e001cfb,user_00927,66.39,payment,online,mrc_onli_0045,tablet,online,Bangalore,IN,2025-12-20T15:31:52,False,False,0
tx_16bcbdff6401,user_02512,178.41,payment,atm,mrc_atm_0061,pos_terminal,in_store,Leeds,GB,2026-01-13T13:05:24,False,True,0
tx_2eadd354e554,user_00039,62.56,purchase,electronics,mrc_elec_0073,pos_terminal,atm,Marseille,FR,2026-01-21T12:49:29,False,True,0
tx_b798f3d87298,user_02342,265.16,purchase,dining,mrc_dini_0033,desktop,online,Vancouver,CA,2026-02-19T18:38:57,False,False,0
tx_3bfe58973857,user_01426,11.03,transfer,healthcare,mrc_heal_0082,desktop,online,Glasgow,GB,2026-02-01T09:19:06,False,False,0
tx_3443daf8e3cb,user_00403,138.77,purchase,grocery,mrc_groc_0038,tablet,mobile_app,Delhi,IN,2025-12-25T15:34:04,False,False,0
tx_60e50ee934f1,user_00722,29.46,refund,other,mrc_othe_0069,desktop,call_center,Brasília,BR,2026-01-08T15:32:59,False,False,0
tx_d63778992e0a,user_01547,138.14,purchase,travel,mrc_trav_0047,desktop,online,Singapore City,SG,2026-01-29T15:25:27,False,False,0
tx_676f5a0f086d,user_02168,19.43,transfer,healthcare,mrc_heal_0069,tablet,online,Cologne,DE,2026-01-10T16:22:36,False,False,0
tx_003117279775,user_01756,481.71,withdrawal,travel,mrc_trav_0049,pos_terminal,in_store,Leeds,GB,2026-02-03T14:06:39,False,True,0
tx_b202fdb7c1a4,user_02933,104.13,purchase,dining,mrc_dini_0036,pos_terminal,atm,Delhi,IN,2026-02-09T16:32:39,False,True,0
tx_ccd74ecc59a4,user_01568,82.28,refund,entertainment,mrc_ente_0005,tablet,mobile_app,Perth,AU,2026-02-04T13:18:06,False,False,0
tx_4a58bd2b5bee,user_02899,110.62,purchase,healthcare,mrc_heal_0061,tablet,online,Brasília,BR,2026-03-15T13:51:54,False,False,0
tx_b49ff50c0f0a,user_01171,347.58,purchase,electronics,mrc_elec_0012,tablet,mobile_app,Houston,US,2026-01-14T08:55:58,False,False,0
tx_6a0afd4d07f9,user_01964,256.8,withdrawal,grocery,mrc_groc_0098,pos_terminal,atm,Cologne,DE,2026-01-01T15:05:04,False,True,0
tx_9eab0e608ea5,user_00111,26.78,transfer,healthcare,mrc_heal_0068,pos_terminal,in_store,Toronto,CA,2026-02-14T11:32:10,False,True,0
tx_50ec6e755a8d,user_01733,142.2,payment,retail,mrc_reta_0008,tablet,online,Vancouver,CA,2026-03-14T13:41:15,False,False,0
tx_07061caece21,user_00259,197.22,purchase,healthcare,mrc_heal_0057,mobile,mobile_app,Abu Dhabi,AE,2025-12-25T14:11:33,False,False,0
tx_ac25a477a889,user_00012,63.29,payment,other,mrc_othe_0038,desktop,online,Paris,FR,2026-01-20T12:59:09,False,False,0
tx_3c946dacb7a6,user_00301,72.88,purchase,other,mrc_othe_0068,tablet,online,Glasgow,GB,2026-02-23T12:59:23,False,False,0
tx_2b170d39d721,user_00005,88.23,purchase,entertainment,mrc_ente_0091,mobile,mobile_app,Melbourne,AU,2026-02-03T14:25:17,False,False,0
tx_f6761b391d5b,user_00423,76.82,transfer,electronics,mrc_elec_0023,desktop,online,Frankfurt,DE,2026-02-27T11:41:00,False,False,0
tx_8af254d8fac0,user_00963,232.04,purchase,dining,mrc_dini_0098,pos_terminal,atm,Sydney,AU,2026-02-24T15:24:18,False,True,0
tx_a614d7dbba28,user_01919,173.06,purchase,healthcare,mrc_heal_0031,pos_terminal,atm,Singapore City,SG,2025-12-27T10:59:00,False,True,0
tx_04184e468a0a,user_01866,27.55,purchase,healthcare,mrc_heal_0022,tablet,online,Berlin,DE,2026-03-10T13:40:00,False,False,0
tx_87c914b4606f,user_01198,277.71,payment,entertainment,mrc_ente_0051,tablet,mobile_app,Brisbane,AU,2026-02-14T11:22:07,False,False,0
tx_e5e3d93f87f1,user_00215,111.87,purchase,other,mrc_othe_0093,desktop,call_center,Bangalore,IN,2026-03-01T09:24:07,False,False,0
tx_ecb0ca929d52,user_02643,110.57,purchase,grocery,mrc_groc_0074,mobile,online,Leeds,GB,2026-02-27T13:32:42,False,False,0
tx_28669d7e96da,user_00764,191.79,purchase,online,mrc_onli_0049,mobile,mobile_app,Dallas,US,2026-03-18T13:29:16,False,False,0
tx_cb0ab57986da,user_00354,87.28,transfer,dining,mrc_dini_0033,desktop,online,Pune,IN,2026-02-16T16:36:08,False,False,0
tx_629194293fab,user_01154,62.21,payment,entertainment,mrc_ente_0063,pos_terminal,atm,Glasgow,GB,2025-12-22T16:36:33,False,True,0
tx_2b688c5c3558,user_01286,26.3,purchase,atm,mrc_atm_0023,desktop,call_center,Hyderabad,IN,2026-02-15T10:29:54,False,False,0
tx_2220ef6a25f5,user_02527,210.25,purchase,online,mrc_onli_0056,desktop,online,Hamburg,DE,2026-02-08T13:58:22,False,False,0
tx_13f030dcfa0a,user_01471,129.01,refund,grocery,mrc_groc_0028,pos_terminal,atm,Brasília,BR,2026-02-03T13:12:50,False,True,0
tx_d90b5d8dc169,user_01141,72.6,purchase,healthcare,mrc_heal_0080,mobile,online,Frankfurt,DE,2026-02-11T17:33:55,False,False,0
tx_04d57c8a6ba5,user_01764,29.11,purchase,online,mrc_onli_0038,mobile,mobile_app,São Paulo,BR,2026-01-05T16:43:25,False,False,0
tx_729490299cbe,user_01399,184.03,refund,grocery,mrc_groc_0031,desktop,online,Delhi,IN,2026-03-04T11:59:14,False,False,0
tx_6f4d45ecaaaa,user_01897,59.08,payment,healthcare,mrc_heal_0034,pos_terminal,in_store,London,GB,2026-03-16T12:13:09,False,True,0
tx_86d5851f35d3,user_01485,208.75,purchase,healthcare,mrc_heal_0012,desktop,call_center,Glasgow,GB,2025-12-26T09:28:50,False,False,0
tx_244c5b9eba7a,user_00814,84.85,purchase,entertainment,mrc_ente_0005,mobile,online,Mumbai,IN,2026-03-15T16:50:26,False,False,0
tx_a22bed0f5f6f,user_01920,85.05,purchase,other,mrc_othe_0018,mobile,mobile_app,Ottawa,CA,2025-12-23T10:19:22,False,False,0
tx_c7cd6b208add,user_01041,538.91,purchase,dining,mrc_dini_0058,desktop,online,Toulouse,FR,2026-01-04T07:56:57,False,False,0
tx_cc82f5bd4e2e,user_01882,1001.38,purchase,entertainment,mrc_ente_0065,pos_terminal,atm,Abu Dhabi,AE,2026-02-27T17:15:08,False,True,0
tx_39304c7f480d,user_02107,40.42,payment,other,mrc_othe_0031,tablet,mobile_app,Ottawa,CA,2026-03-14T12:59:35,False,False,0
tx_5f63c5c29ed3,user_01051,56.64,refund,healthcare,mrc_heal_0053,pos_terminal,in_store,Manchester,GB,2026-01-23T14:26:32,False,True,0
tx_26c8ae66bf08,user_01273,43.77,purchase,other,mrc_othe_0021,pos_terminal,in_store,Melbourne,AU,2026-01-23T13:48:03,False,True,0
tx_0be87af62bb6,user_01365,347.68,purchase,atm,mrc_atm_0061,pos_terminal,in_store,Marseille,FR,2025-12-23T14:27:28,False,True,0
tx_87c4dbad19d0,user_02417,167.99,purchase,dining,mrc_dini_0060,desktop,call_center,Brasília,BR,2026-01-31T15:14:21,False,False,0
tx_feb6d5be7933,user_00915,87.62,purchase,dining,mrc_dini_0092,desktop,call_center,Mumbai,IN,2026-01-03T13:03:51,False,False,0
tx_b9b44d9c86d9,user_00453,87.21,purchase,dining,mrc_dini_0041,tablet,mobile_app,Singapore City,SG,2026-03-19T08:29:13,False,False,0
tx_4c0a4bf88666,user_02704,727.44,purchase,dining,mrc_dini_0037,tablet,online,Manchester,GB,2025-12-26T11:11:37,False,False,0
tx_dcb8c26be527,user_00366,204.77,payment,online,mrc_onli_0083,desktop,online,Leeds,GB,2026-03-17T19:51:32,False,False,0
tx_51f6021f4c6f,user_00774,97.79,purchase,travel,mrc_trav_0071,tablet,mobile_app,Perth,AU,2026-01-24T10:50:17,False,False,0
tx_174a1f785b91,user_00422,412.17,payment,entertainment,mrc_ente_0045,tablet,online,Delhi,IN,2026-01-18T16:34:54,False,False,0
tx_cac304c69d35,user_00561,170.99,purchase,electronics,mrc_elec_0086,desktop,online,Leeds,GB,2026-02-05T11:35:01,False,False,0
tx_4d6515d1ea44,user_00466,97.09,transfer,grocery,mrc_groc_0015,desktop,call_center,Marseille,FR,2026-01-27T11:27:38,False,False,0
tx_d0a346e2cfd3,user_00172,128.99,purchase,online,mrc_onli_0033,pos_terminal,in_store,London,GB,2025-12-23T15:05:04,False,True,0
tx_132e68a3fd7a,user_00104,72.19,transfer,dining,mrc_dini_0038,desktop,online,Cologne,DE,2025-12-25T18:21:16,False,False,0
tx_89eb8b2e62ae,user_01832,37.82,transfer,other,mrc_othe_0031,pos_terminal,in_store,Mumbai,IN,2026-01-11T08:33:20,False,True,0
tx_efbd83b30a40,user_01920,174.25,transfer,grocery,mrc_groc_0004,mobile,mobile_app,Vancouver,CA,2025-12-28T13:50:21,False,False,0
tx_44353c5f1a80,user_02388,32.19,payment,dining,mrc_dini_0025,mobile,online,London,GB,2026-01-16T09:47:42,False,False,0
tx_9f9bb6c38901,user_02509,54.21,purchase,dining,mrc_dini_0044,pos_terminal,in_store,Seattle,US,2026-01-31T17:09:02,False,True,0
tx_53692608d745,user_00913,172.07,purchase,retail,mrc_reta_0044,tablet,mobile_app,Brasília,BR,2026-03-07T13:06:14,False,False,0
tx_08b3ba5b904c,user_01938,97.09,purchase,online,mrc_onli_0096,tablet,mobile_app,Munich,DE,2026-03-02T14:49:41,False,False,0
tx_4efaa66b4968,user_01814,178.65,purchase,travel,mrc_trav_0092,mobile,online,Dubai,AE,2026-01-01T12:41:46,False,False,0
tx_fe638dd6fa19,user_01495,208.7,transfer,travel,mrc_trav_0056,mobile,online,Dubai,AE,2026-01-02T17:29:57,False,False,0
tx_c1c0db05a546,user_00762,199.19,purchase,electronics,mrc_elec_0074,desktop,online,Abu Dhabi,AE,2026-03-12T13:52:00,False,False,0
tx_1793e5e77d5b,user_02377,111.37,purchase,dining,mrc_dini_0083,desktop,call_center,Birmingham,GB,2026-01-09T14:40:39,False,False,0
tx_396257879c50,user_01212,171.09,purchase,online,mrc_onli_0031,pos_terminal,atm,Seattle,US,2026-03-15T11:28:53,False,True,0
tx_cbf2fde11f15,user_00350,38.59,refund,travel,mrc_trav_0053,desktop,call_center,Toronto,CA,2026-01-15T07:17:58,False,False,0
tx_edd610e46464,user_00849,147.01,purchase,travel,mrc_trav_0020,desktop,online,Delhi,IN,2025-12-22T11:13:31,False,False,0
tx_733ecbff3ea6,user_02764,25.98,purchase,retail,mrc_reta_0012,mobile,mobile_app,Dubai,AE,2025-12-20T13:54:04,False,False,0
tx_26eaf32c936c,user_01293,69.02,transfer,electronics,mrc_elec_0064,mobile,online,Perth,AU,2026-03-17T13:37:15,False,False,0
tx_d0bfaf70cb97,user_02507,1631.29,purchase,atm,mrc_atm_0073,mobile,mobile_app,Nice,FR,2026-02-11T16:18:38,False,False,0
tx_d785f94020d1,user_02228,66.18,payment,grocery,mrc_groc_0050,mobile,online,Rio de Janeiro,BR,2025-12-31T12:19:09,False,False,0
tx_a5fc52472f89,user_01878,119.54,purchase,grocery,mrc_groc_0052,tablet,online,Houston,US,2026-01-16T11:20:23,False,False,0
tx_d76e5622425a,user_02241,143.18,purchase,dining,mrc_dini_0037,mobile,online,Calgary,CA,2026-03-15T18:22:11,False,False,0
tx_ef203dcf7eb1,user_02068,85.26,purchase,healthcare,mrc_heal_0016,desktop,call_center,Lyon,FR,2026-02-05T14:37:45,False,False,0
tx_ae021eccd3cf,user_02376,369.33,purchase,entertainment,mrc_ente_0050,mobile,online,Melbourne,AU,2026-01-01T09:40:47,False,False,0
tx_0942842dd5c6,user_02059,100.41,purchase,atm,mrc_atm_0068,tablet,mobile_app,Bangalore,IN,2026-01-10T11:11:09,False,False,0
tx_c0403b7e465f,user_02735,500.01,purchase,travel,mrc_trav_0011,tablet,mobile_app,Dallas,US,2025-12-24T11:56:34,False,False,0
tx_58b20ecb4a0d,user_00336,324.06,purchase,grocery,mrc_groc_0012,pos_terminal,atm,Montreal,CA,2026-03-18T12:20:01,False,True,0
tx_723651af0e98,user_00884,425.77,refund,atm,mrc_atm_0054,mobile,mobile_app,Hyderabad,IN,2026-03-02T13:51:49,False,False,0
tx_f498c5ae1cbf,user_00447,133.88,transfer,retail,mrc_reta_0099,tablet,online,Dallas,US,2026-01-18T14:28:40,False,False,0
tx_347fb90dbaee,user_00724,258.74,purchase,grocery,mrc_groc_0058,desktop,online,Glasgow,GB,2026-02-01T11:17:36,False,False,0
tx_d406684130e0,user_01558,47.77,refund,entertainment,mrc_ente_0068,tablet,mobile_app,Phoenix,US,2026-03-19T09:11:54,False,False,0
